module,rank,record id,file name,mount pt,fs type,POSIX_ACCESS1_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_ACCESS,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_ACCESS,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_ACCESS,POSIX_ACCESS4_COUNT,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_DUPS,POSIX_FASTEST_RANK,POSIX_FASTEST_RANK_BYTES,POSIX_FDSYNCS,POSIX_FILENOS,POSIX_FILE_ALIGNMENT,POSIX_FILE_NOT_ALIGNED,POSIX_FSYNCS,POSIX_F_CLOSE_END_TIMESTAMP,POSIX_F_CLOSE_START_TIMESTAMP,POSIX_F_FASTEST_RANK_TIME,POSIX_F_MAX_READ_TIME,POSIX_F_MAX_WRITE_TIME,POSIX_F_META_TIME,POSIX_F_OPEN_END_TIMESTAMP,POSIX_F_OPEN_START_TIMESTAMP,POSIX_F_READ_END_TIMESTAMP,POSIX_F_READ_START_TIMESTAMP,POSIX_F_READ_TIME,POSIX_F_SLOWEST_RANK_TIME,POSIX_F_VARIANCE_RANK_BYTES,POSIX_F_VARIANCE_RANK_TIME,POSIX_F_WRITE_END_TIMESTAMP,POSIX_F_WRITE_START_TIMESTAMP,POSIX_F_WRITE_TIME,POSIX_MAX_BYTE_READ,POSIX_MAX_BYTE_WRITTEN,POSIX_MAX_READ_TIME_SIZE,POSIX_MAX_WRITE_TIME_SIZE,POSIX_MEM_ALIGNMENT,POSIX_MEM_NOT_ALIGNED,POSIX_MMAPS,POSIX_MODE,POSIX_OPENS,POSIX_READS,POSIX_RENAMED_FROM,POSIX_RENAME_SOURCES,POSIX_RENAME_TARGETS,POSIX_RW_SWITCHES,POSIX_SEEKS,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_READ_100M_1G,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_10K_100K,POSIX_SIZE_READ_10M_100M,POSIX_SIZE_READ_1G_PLUS,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_1M_4M,POSIX_SIZE_READ_4M_10M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100K_1M,POSIX_SIZE_WRITE_100M_1G,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_10M_100M,POSIX_SIZE_WRITE_1G_PLUS,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_1M_4M,POSIX_SIZE_WRITE_4M_10M,POSIX_SLOWEST_RANK,POSIX_SLOWEST_RANK_BYTES,POSIX_STATS,POSIX_STRIDE1_COUNT,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_COUNT,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_COUNT,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_COUNT,POSIX_STRIDE4_STRIDE,POSIX_WRITES
POSIX,0,10238425650371416970,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/_libs/tslibs/__init__.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10260580207419016035,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/util/_validators.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10279719387282062594,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_typing/_shape.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.004346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10296494810834348681,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/einsumfunc.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10299882467535921726,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_polynomial_impl.cpython-39.pyc,/projects,lustre,41441,1,0,0,0,0,0,0,41441,0,1,0,0,0,0,0,0,1048576,1,0,0.660403,0.658562,0.000000,0.000027,0.000000,0.004675,0.658405,0.655607,0.658502,0.658455,0.000046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41440,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,1038684413067856760,/projects/bdau/envs/sc2026/lib/python3.9/tracemalloc.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.001711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10391649255114537403,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/loader.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10405090619053540190,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/_utils.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,1041932951001545685,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/CommonTokenFactory.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10426922867304815013,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dlio_benchmark/utils/config.py,/projects,lustre,29228,1,0,0,0,0,0,0,29228,0,1,0,0,0,0,0,0,1048576,1,0,3.368814,3.363411,0.000000,0.000038,0.000000,0.010737,3.363129,3.358345,3.363383,3.363166,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29227,0,0,0,8,0,-1,0,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
POSIX,0,10443318858393129019,/projects/bdau/envs/sc2026/lib/python3.9/_compression.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10450302148684173413,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/bottleneck/benchmark/autotimeit.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.004019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10536254551974245354,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/bottleneck/slow/__pycache__/nonreduce_axis.cpython-39.pyc,/projects,lustre,4699,1,0,0,0,0,0,0,4699,0,1,0,0,0,0,0,0,1048576,1,0,5.043993,5.042393,0.000000,0.000041,0.000000,0.003357,5.042224,5.040513,5.042349,5.042281,0.000067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4698,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,10537616856109745660,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/matrixlib/defmatrix.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.003437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10539491012954191124,/projects/bdau/envs/sc2026/lib/python3.9/json/__pycache__/decoder.cpython-39.pyc,/projects,lustre,9801,1,0,0,0,0,0,0,9801,0,1,0,0,0,0,0,0,1048576,1,0,0.227111,0.222329,0.000000,0.000026,0.000000,0.006516,0.222215,0.220517,0.222306,0.222265,0.000040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9800,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,10548518537858369264,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/__pycache__/version.cpython-39.pyc,/projects,lustre,581,1,0,0,0,0,0,0,581,0,1,0,0,0,0,0,0,1048576,1,0,1.927181,1.925122,0.000000,0.000036,0.000000,0.002698,1.924969,1.924380,1.925091,1.925036,0.000053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,580,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,10580608979045136723,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/dfa/__pycache__/__init__.cpython-39.pyc,/projects,lustre,195,1,0,0,0,0,0,0,195,0,1,0,0,0,0,0,0,1048576,1,0,1.351444,1.350333,0.000000,0.000026,0.000000,0.001713,1.350220,1.349654,1.350309,1.350269,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,194,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,10593444704213458454,/projects/bdau/envs/sc2026/lib/python3.9/importlib/__pycache__/__init__.cpython-39.pyc,/projects,lustre,3826,1,0,0,0,0,0,0,3826,0,1,0,0,0,0,0,0,1048576,1,0,0.765704,0.763592,0.000000,0.000026,0.000000,0.002477,0.763478,0.763147,0.763565,0.763526,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3825,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,106240739741744072,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/tree/Trees.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.004183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10629039397319327543,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/packaging/__pycache__/__init__.cpython-39.pyc,/projects,lustre,497,1,0,0,0,0,0,0,497,0,1,0,0,0,0,0,0,1048576,1,0,1.991448,1.991232,0.000000,0.000026,0.000000,0.005232,1.991120,1.986141,1.991211,1.991171,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,496,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,10633988144903246125,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_typing/__pycache__/_array_like.cpython-39.pyc,/projects,lustre,3276,1,0,0,0,0,0,0,3276,0,1,0,0,0,0,0,0,1048576,1,0,0.637634,0.637303,0.000000,0.000026,0.000000,0.002808,0.637189,0.634750,0.637281,0.637240,0.000040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3275,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,10657566970953621483,/projects/bdau/envs/sc2026/lib/python3.9/lib-dynload/_json.cpython-39-x86_64-linux-gnu.so,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,10666399767356361337,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dateutil/tz/__pycache__/_factories.cpython-39.pyc,/projects,lustre,2879,1,0,0,0,0,0,0,2879,0,1,0,0,0,0,0,0,1048576,1,0,4.040728,4.040715,0.000000,0.000145,0.000000,0.000537,4.040357,4.039939,4.040680,4.040473,0.000205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2878,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
POSIX,0,106764778099961334,/projects/bdau/envs/sc2026/lib/python3.9/fnmatch.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10687027326615610993,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/config_search_path.py,/projects,lustre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.002858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
POSIX,0,10690739553600014711,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pytz/__pycache__/exceptions.cpython-39.pyc,/projects,lustre,2135,1,0,0,0,0,0,0,2135,0,1,0,0,0,0,0,0,1048576,1,0,3.418075,3.418067,0.000000,0.000119,0.000000,0.000717,3.417771,3.417147,3.418045,3.417869,0.000175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2134,0,0,0,8,1,-1,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
